time	V(vrec)
5.815668844880289e-003	6.204106e+002
5.815691313664947e-003	6.204077e+002
5.815736251234264e-003	6.204015e+002
5.815826126372897e-003	6.203890e+002
5.816005876650164e-003	6.203637e+002
5.816011493846329e-003	6.203629e+002
5.816022728238658e-003	6.203613e+002
5.816025536836741e-003	6.203608e+002
5.816031154032906e-003	6.203600e+002
5.816042388425235e-003	6.203584e+002
5.816053555423500e-003	6.203568e+002
5.816075889420029e-003	6.203535e+002
5.816100071764328e-003	6.203500e+002
5.816148436452928e-003	6.203428e+002
5.816160527625078e-003	6.203410e+002
5.816184709969378e-003	6.203373e+002
5.816233074657977e-003	6.177630e+002
5.816329804035176e-003	6.100118e+002
5.816523262789575e-003	6.046718e+002
5.816682232182541e-003	6.044744e+002
5.817560317735156e-003	6.033828e+002
5.818438403287773e-003	6.022803e+002
5.819316488840388e-003	6.011670e+002
5.820194574393004e-003	6.000429e+002
5.821072659945620e-003	5.989081e+002
5.821950745498236e-003	5.977624e+002
5.822828831050852e-003	5.966060e+002
5.824097732355876e-003	5.949602e+002
5.825366633660900e-003	5.932886e+002
5.826635534965924e-003	5.915910e+002
5.827904436270949e-003	5.898675e+002
5.829173337575973e-003	5.881181e+002
5.830442238880997e-003	5.863427e+002
5.831711140186022e-003	5.845414e+002
5.831728533741769e-003	5.845166e+002
5.831798107964760e-003	5.844171e+002
5.832447467379342e-003	5.834832e+002
5.833189592424578e-003	5.824098e+002
5.833198289202451e-003	5.823971e+002
5.833233076313948e-003	5.823465e+002
5.833557756021238e-003	5.818728e+002
5.833928818543856e-003	5.813298e+002
5.833933166932794e-003	5.813235e+002
5.833938964784709e-003	5.813149e+002
5.833950560488541e-003	5.812979e+002
5.833973751896205e-003	5.812639e+002
5.834112900342187e-003	5.810594e+002
5.834304229455412e-003	5.807777e+002
5.834339016566908e-003	5.807264e+002
5.834385399382235e-003	5.806580e+002
5.834478165012889e-003	5.805198e+002
5.834663696274198e-003	5.802396e+002
5.834664057026136e-003	5.802390e+002
5.834664778530011e-003	5.802380e+002
5.834666221537762e-003	5.802352e+002
5.834669107553262e-003	5.802275e+002
5.834674879584264e-003	5.802085e+002
5.834686423646266e-003	5.800947e+002
5.834709511770271e-003	5.796436e+002
5.834710233274146e-003	5.796101e+002
5.834711676281896e-003	5.795005e+002
5.834714562297397e-003	5.791945e+002
5.834720334328398e-003	5.776331e+002
5.834731878390401e-003	5.708140e+002
5.834734764405901e-003	5.669987e+002
5.834735485909776e-003	5.650981e+002
5.834736928917526e-003	5.596698e+002
5.834737289669464e-003	5.576593e+002
5.834738011173339e-003	5.520710e+002
5.834738191549308e-003	5.499158e+002
5.834738552301245e-003	5.434243e+002
5.834738642489230e-003	5.408641e+002
5.834738665036227e-003	5.398882e+002
5.834738670672975e-003	5.395818e+002
5.834738681946473e-003	5.387646e+002
5.834738704493470e-003	5.366301e+002
5.834738705198063e-003	5.365241e+002
5.834738706607250e-003	5.362366e+002
5.834738706959547e-003	5.361543e+002
5.834738707664141e-003	5.359445e+002
5.834738709073328e-003	5.354109e+002
5.834738709117365e-003	5.353792e+002
5.834738709205439e-003	5.352872e+002
5.834738709381587e-003	5.350582e+002
5.834738709387092e-003	5.350186e+002
5.834738709388468e-003	4.513002e+002
5.834738709391220e-003	2.839329e+002
5.834738834391220e-003	3.788039e+002
5.834738959391220e-003	5.356226e+002
5.834739959391220e-003	6.197678e+002
5.834740209391220e-003	6.200480e+002
5.834740271891220e-003	6.200892e+002
5.834740646891220e-003	6.202218e+002
5.834741146891220e-003	6.203589e+002
5.834742146891220e-003	6.205568e+002
5.834744146891220e-003	6.207949e+002
5.834748146891220e-003	6.209940e+002
5.834756146891220e-003	6.210743e+002
5.834772146891220e-003	6.210788e+002
5.834804146891220e-003	6.210772e+002
5.834868146891220e-003	6.210739e+002
5.834996146891220e-003	6.210673e+002
5.835137373298472e-003	6.210600e+002
5.840630952141245e-003	6.206906e+002
5.840635625283282e-003	6.206901e+002
5.840644971567358e-003	6.206893e+002
5.840663664135509e-003	6.206876e+002
5.840663755744380e-003	6.206876e+002
5.840663938962121e-003	6.206876e+002
5.840664305397604e-003	6.206876e+002
5.840665038268570e-003	6.206875e+002
5.840666504010501e-003	6.206874e+002
5.840667960832530e-003	6.206873e+002
5.840670874476586e-003	6.206870e+002
5.840674041013445e-003	6.206867e+002
5.840680374087162e-003	6.206861e+002
5.840693040234598e-003	6.206850e+002
5.840712895361365e-003	6.206832e+002
5.840720535644523e-003	6.206825e+002
5.840734865561903e-003	6.206812e+002
5.840751592195703e-003	6.206797e+002
5.840782756389182e-003	6.206769e+002
5.840845084776140e-003	6.206712e+002
5.840909355876132e-003	6.206653e+002
5.840968436173937e-003	6.206598e+002
5.841073234770719e-003	6.206500e+002
5.841282831964284e-003	6.206299e+002
5.841302481701180e-003	6.206280e+002
5.841345804607548e-003	6.206238e+002
5.841388327123630e-003	6.206196e+002
5.841473372155793e-003	6.206111e+002
5.841643462220120e-003	6.205939e+002
5.841648777534630e-003	6.205934e+002
5.841659408163650e-003	6.205923e+002
5.841662065820905e-003	6.205920e+002
5.841667381135416e-003	6.205915e+002
5.841678011764436e-003	6.205904e+002
5.841699273022477e-003	6.205882e+002
5.841720408627771e-003	6.205860e+002
5.841762679838360e-003	6.205816e+002
5.841808276679961e-003	6.205768e+002
5.841819675890361e-003	6.205756e+002
5.841842474311161e-003	6.205732e+002
5.841888071152762e-003	6.183565e+002
5.841979264835965e-003	6.116766e+002
5.842161652202369e-003	6.070618e+002
5.842306852081427e-003	6.068838e+002
5.843335373245470e-003	6.056240e+002
5.844363894409514e-003	6.043498e+002
5.845392415573557e-003	6.030614e+002
5.846420936737600e-003	6.017585e+002
5.847449457901643e-003	6.004414e+002
5.848477979065687e-003	5.991100e+002
5.849506500229730e-003	5.977642e+002
5.850969643430634e-003	5.958862e+002
5.852432786631536e-003	5.939737e+002
5.853895929832440e-003	5.920267e+002
5.855359073033343e-003	5.900450e+002
5.856822216234246e-003	5.880288e+002
5.858285359435149e-003	5.859780e+002
5.859748502636052e-003	5.838927e+002
5.859858993686032e-003	5.837296e+002
5.860079975785991e-003	5.833900e+002
5.860080405605021e-003	5.833889e+002
5.860081265243081e-003	5.833854e+002
5.860082984519201e-003	5.833779e+002
5.860086423071440e-003	5.833582e+002
5.860093300175918e-003	5.832784e+002
5.860107054384875e-003	5.813161e+002
5.860134562802788e-003	5.714455e+002
5.860135422440848e-003	5.699400e+002
5.860137141716968e-003	5.639994e+002
5.860137571535998e-003	5.615460e+002
5.860138431174057e-003	5.540086e+002
5.860138646083572e-003	5.511583e+002
5.860138699810951e-003	5.500428e+002
5.860138807265708e-003	5.471337e+002
5.860138834129398e-003	5.460765e+002
5.860138887856776e-003	5.429249e+002
5.860138901288621e-003	5.415115e+002
5.860138904646583e-003	5.407261e+002
5.860138905486072e-003	5.402918e+002
5.860138905512307e-003	5.402535e+002
5.860138905518865e-003	5.402391e+002
5.860139030518865e-003	4.218956e+002
5.860139155518865e-003	4.611729e+002
5.860140155518865e-003	6.197470e+002
5.860140405518865e-003	6.200258e+002
5.860140468018865e-003	6.200665e+002
5.860140843018865e-003	6.201965e+002
5.860141343018864e-003	6.203301e+002
5.860142343018865e-003	6.205204e+002
5.860144343018865e-003	6.207399e+002
5.860148343018864e-003	6.209084e+002
5.860156343018864e-003	6.209666e+002
5.860172343018865e-003	6.209662e+002
5.860204343018864e-003	6.209643e+002
5.860268343018864e-003	6.209604e+002
5.860396343018865e-003	6.209527e+002
5.860536506435093e-003	6.209442e+002
5.866014566289770e-003	6.204807e+002
5.866019348574962e-003	6.204800e+002
5.866028913145346e-003	6.204789e+002
5.866048042286113e-003	6.204766e+002
5.866048136034911e-003	6.204766e+002
5.866048323532509e-003	6.204765e+002
5.866048698527705e-003	6.204765e+002
5.866049448518097e-003	6.204764e+002
5.866050193939591e-003	6.204763e+002
5.866051684782580e-003	6.204761e+002
5.866053305469098e-003	6.204759e+002
5.866056546842132e-003	6.204755e+002
5.866063029588200e-003	6.204747e+002
5.866075995080337e-003	6.204731e+002
5.866086677866859e-003	6.204719e+002
5.866099856878897e-003	6.204702e+002
5.866112516151984e-003	6.204686e+002
5.866130906404059e-003	6.204664e+002
5.866167686908210e-003	6.204618e+002
5.866241247916512e-003	6.204525e+002
5.866317765485745e-003	6.204428e+002
5.866388516793802e-003	6.204337e+002
5.866513070128427e-003	6.204171e+002
5.866762176797677e-003	6.203832e+002
5.866785530547918e-003	6.203799e+002
5.866816668881575e-003	6.203755e+002
5.866845361146768e-003	6.203715e+002
5.866902745677154e-003	6.203632e+002
5.866917091809751e-003	6.203611e+002
5.866945784074944e-003	6.203570e+002
5.867003168605330e-003	6.203486e+002
5.867010301577848e-003	6.203475e+002
5.867012084820978e-003	6.203472e+002
5.867015651307237e-003	6.203467e+002
5.867022784279755e-003	6.203456e+002
5.867037050224793e-003	6.203436e+002
5.867065582114867e-003	6.203393e+002
5.867122645895015e-003	6.203307e+002
5.867136911840053e-003	6.203286e+002
5.867165443730127e-003	6.177776e+002
5.867222507510275e-003	6.100881e+002
5.867336635070572e-003	6.048082e+002
5.867503509771976e-003	6.045640e+002
5.868273457823933e-003	6.036081e+002
5.869043405875889e-003	6.026443e+002
5.869813353927846e-003	6.016727e+002
5.870583301979802e-003	6.006933e+002
5.871353250031759e-003	5.997061e+002
5.872123198083715e-003	5.987111e+002
5.872893146135672e-003	5.977082e+002
5.874187057470226e-003	5.960348e+002
5.875480968804780e-003	5.943365e+002
5.876774880139334e-003	5.926134e+002
5.878068791473888e-003	5.908654e+002
5.879362702808442e-003	5.890926e+002
5.880656614142996e-003	5.872949e+002
5.881950525477550e-003	5.854724e+002
5.884239076137305e-003	5.821819e+002
5.884379910024059e-003	5.818923e+002
5.884661577797568e-003	5.810454e+002
5.884662125948244e-003	5.810276e+002
5.884663222249596e-003	5.809550e+002
5.884665414852300e-003	5.807646e+002
5.884669800057708e-003	5.800527e+002
5.884678570468524e-003	5.778392e+002
5.884678844543862e-003	5.777327e+002
5.884679392694538e-003	5.774419e+002
5.884680488995890e-003	5.767394e+002
5.884682681598594e-003	5.745652e+002
5.884687066804002e-003	5.678538e+002
5.884688163105354e-003	5.639666e+002
5.884690355708058e-003	5.507731e+002
5.884690424226893e-003	5.499464e+002
5.884690561264562e-003	5.474026e+002
5.884690595523980e-003	5.466248e+002
5.884690664042814e-003	5.447592e+002
5.884690681172523e-003	5.441906e+002
5.884690715431940e-003	5.428477e+002
5.884690723996795e-003	5.424508e+002
5.884690741126503e-003	5.412451e+002
5.884690775385920e-003	5.378538e+002
5.884690775519746e-003	5.378137e+002
5.884690775787398e-003	5.376454e+002
5.884690776322712e-003	5.370714e+002
5.884690791947712e-003	3.795750e+002
5.884690916947712e-003	4.382143e+002
5.884691916947712e-003	6.196960e+002
5.884692166947712e-003	6.199954e+002
5.884692229447712e-003	6.200350e+002
5.884692604447712e-003	6.201754e+002
5.884693104447712e-003	6.203187e+002
5.884694104447712e-003	6.205223e+002
5.884696104447712e-003	6.207618e+002
5.884700104447711e-003	6.209558e+002
5.884708104447712e-003	6.210301e+002
5.884724104447712e-003	6.210326e+002
5.884756104447711e-003	6.210308e+002
5.884820104447712e-003	6.210273e+002
5.884948104447712e-003	6.210203e+002
5.885088983076428e-003	6.210125e+002
5.890721267638364e-003	6.205933e+002
5.890730679045836e-003	6.205923e+002
5.890749501860779e-003	6.205905e+002
5.890787147490666e-003	6.205865e+002
5.890791824399101e-003	6.205861e+002
5.890792305860429e-003	6.205860e+002
5.890793268783085e-003	6.205859e+002
5.890795194628398e-003	6.205857e+002
5.890800264172416e-003	6.205852e+002
5.890805186648674e-003	6.205847e+002
5.890815031601190e-003	6.205836e+002
5.890834721506224e-003	6.205816e+002
5.890874101316291e-003	6.205775e+002
5.890952860936426e-003	6.205691e+002
5.891035305347382e-003	6.205603e+002
5.891111627371370e-003	6.205520e+002
5.891245708740568e-003	6.205371e+002
5.891513871478963e-003	6.205067e+002
5.891539011735687e-003	6.205037e+002
5.891572532077987e-003	6.204998e+002
5.891604704760365e-003	6.204960e+002
5.891671060917769e-003	6.204881e+002
5.891675082503067e-003	6.204876e+002
5.891683125673662e-003	6.204866e+002
5.891699212014850e-003	6.204847e+002
5.891731384697228e-003	6.204808e+002
5.891763370355518e-003	6.204769e+002
5.891827341672097e-003	6.204691e+002
5.891896065571382e-003	6.180628e+002
5.892033513369952e-003	6.074805e+002
5.892067875319595e-003	6.060145e+002
5.893043266374633e-003	6.048130e+002
5.894018657429672e-003	6.035985e+002
5.894994048484710e-003	6.023710e+002
5.895969439539748e-003	6.011305e+002
5.896944830594787e-003	5.998769e+002
5.897920221649825e-003	5.986102e+002
5.898895612704864e-003	5.973306e+002
5.900405693629401e-003	5.953838e+002
5.901915774553939e-003	5.934003e+002
5.903425855478477e-003	5.913799e+002
5.904935936403015e-003	5.893226e+002
5.906446017327553e-003	5.872285e+002
5.907956098252090e-003	5.850975e+002
5.909466179176628e-003	5.829297e+002
5.909571687014150e-003	5.815674e+002
5.909676650141848e-003	5.772323e+002
5.909678269387941e-003	5.763209e+002
5.909681507880127e-003	5.724050e+002
5.909682317503173e-003	5.708939e+002
5.909683936749267e-003	5.666595e+002
5.909684341560789e-003	5.651873e+002
5.909685151183836e-003	5.613396e+002
5.909685353589597e-003	5.600975e+002
5.909685758401120e-003	5.553341e+002
5.909686568024167e-003	5.399402e+002
5.909686571186757e-003	5.394280e+002
5.909686571285587e-003	5.393735e+002
5.909686571483250e-003	5.392162e+002
5.909686571532665e-003	5.391658e+002
5.909686571631496e-003	5.390145e+002
5.909686571656203e-003	5.389256e+002
5.909686571660018e-003	5.388873e+002
5.909686571660495e-003	5.388849e+002
5.909686587285495e-003	5.966315e+002
5.909686602910496e-003	6.172051e+002
5.909686606816746e-003	6.176010e+002
5.909686607793309e-003	6.176475e+002
5.909686609746434e-003	6.176810e+002
5.909686613652684e-003	6.177423e+002
5.909686621465184e-003	6.178479e+002
5.909686668340184e-003	6.182535e+002
5.909686730840184e-003	6.185612e+002
5.909686855840184e-003	6.189234e+002
5.909687105840184e-003	6.193223e+002
5.909687605840184e-003	6.197412e+002
5.909688605840184e-003	6.201649e+002
5.909690605840184e-003	6.205643e+002
5.909694605840184e-003	6.208623e+002
5.909702605840184e-003	6.209829e+002
5.909718605840184e-003	6.209937e+002
5.909750605840184e-003	6.209918e+002
5.909814605840184e-003	6.209880e+002
5.909942605840184e-003	6.209806e+002
5.910084427490273e-003	6.209723e+002
5.915573370782820e-003	6.205338e+002
5.915610359890871e-003	6.205296e+002
5.915611515800498e-003	6.205295e+002
5.915613827619752e-003	6.205292e+002
5.915618451258258e-003	6.205287e+002
5.915627698535271e-003	6.205276e+002
5.915646193089296e-003	6.205255e+002
5.915648490371656e-003	6.205253e+002
5.915653084936374e-003	6.205247e+002
5.915662274065811e-003	6.205237e+002
5.915676439687714e-003	6.205221e+002
5.915690596205398e-003	6.205204e+002
5.915701026745784e-003	6.205193e+002
5.915721213114228e-003	6.205170e+002
5.915761585851116e-003	6.205123e+002
5.915842331324893e-003	6.205029e+002
5.915927056983049e-003	6.204929e+002
5.916005528126229e-003	6.204834e+002
5.916143295727795e-003	6.204664e+002
5.916418830930928e-003	6.204316e+002
5.916427168232777e-003	6.204305e+002
5.916443842836474e-003	6.204283e+002
5.916477192043869e-003	6.204240e+002
5.916509407278870e-003	6.204197e+002
5.916517461087620e-003	6.204186e+002
5.916533568705120e-003	6.204165e+002
5.916565783940122e-003	6.204122e+002
5.916573837748872e-003	6.204111e+002
5.916589945366372e-003	6.204089e+002
5.916592775859294e-003	6.204085e+002
5.916598436845138e-003	6.204078e+002
5.916609758816826e-003	6.204063e+002
5.916632402760202e-003	6.204031e+002
5.916677690646953e-003	6.203969e+002
5.916768266420457e-003	6.201439e+002
5.916790910363833e-003	6.171937e+002
5.916796571349677e-003	6.131899e+002
5.916797986596138e-003	6.117500e+002
5.916800817089059e-003	6.098006e+002
5.916806478074904e-003	6.077930e+002
5.916817800046592e-003	6.063119e+002
5.916840443989968e-003	6.056010e+002
5.916885731876719e-003	6.053762e+002
5.916976307650223e-003	6.052479e+002
5.917091289291666e-003	6.051042e+002
5.917852037177014e-003	6.041623e+002
5.918612785062362e-003	6.032126e+002
5.919373532947710e-003	6.022552e+002
5.920134280833059e-003	6.012901e+002
5.920895028718407e-003	6.003172e+002
5.921655776603755e-003	5.993366e+002
5.922416524489103e-003	5.983482e+002
5.923887345887035e-003	5.964555e+002
5.925358167284968e-003	5.945306e+002
5.926828988682901e-003	5.925734e+002
5.928299810080834e-003	5.905840e+002
5.929770631478766e-003	5.885624e+002
5.931241452876699e-003	5.865085e+002
5.932712274274631e-003	5.844223e+002
5.934278074440868e-003	5.821613e+002
5.934299113111516e-003	5.821303e+002
5.934324769727004e-003	5.820899e+002
5.934362408360695e-003	5.803433e+002
5.934417940889824e-003	5.726577e+002
5.934419344831318e-003	5.708818e+002
5.934422152714306e-003	5.630649e+002
5.934422854685054e-003	5.600447e+002
5.934423030177741e-003	5.589293e+002
5.934423381163114e-003	5.554899e+002
5.934424083133862e-003	5.459098e+002
5.934424105070448e-003	5.453705e+002
5.934424159911913e-003	5.432934e+002
5.934424187332645e-003	5.417798e+002
5.934424206527157e-003	5.401182e+002
5.934424207812504e-003	5.399955e+002
5.934424209097851e-003	5.398259e+002
5.934424210383198e-003	5.396095e+002
5.934424211668545e-003	5.393464e+002
5.934424212953892e-003	5.390365e+002
5.934424214239239e-003	5.386798e+002
5.934424215524586e-003	5.382762e+002
5.934424215695965e-003	5.381512e+002
5.934424215738810e-003	5.381118e+002
5.934424215824500e-003	5.380131e+002
5.934424215845923e-003	5.379775e+002
5.934424215888768e-003	5.378782e+002
5.934424215890107e-003	5.378728e+002
5.934424215892784e-003	4.575417e+002
5.934424215898140e-003	5.283223e+001
5.934424215898161e-003	4.706462e+001
5.934424215898221e-003	3.320973e+001
5.934424340898221e-003	3.676840e+002
5.934424465898221e-003	5.289238e+002
5.934425465898221e-003	6.197577e+002
5.934425715898221e-003	6.200372e+002
5.934425778398221e-003	6.200781e+002
5.934426153398221e-003	6.202093e+002
5.934426653398221e-003	6.203445e+002
5.934427653398221e-003	6.205383e+002
5.934429653398221e-003	6.207664e+002
5.934433653398220e-003	6.209488e+002
5.934441653398220e-003	6.210164e+002
5.934457653398221e-003	6.210176e+002
5.934489653398220e-003	6.210158e+002
5.934553653398221e-003	6.210122e+002
5.934681653398221e-003	6.210050e+002
5.934822280560384e-003	6.209971e+002
5.940325322184989e-003	6.205784e+002
5.940334784348083e-003	6.205775e+002
5.940353708674272e-003	6.205754e+002
5.940391557326648e-003	6.205714e+002
5.940396259466068e-003	6.205709e+002
5.940396760136349e-003	6.205709e+002
5.940397761476912e-003	6.205708e+002
5.940402581173455e-003	6.205703e+002
5.940405257767894e-003	6.205700e+002
5.940410610956772e-003	6.205694e+002
5.940421317334528e-003	6.205683e+002
5.940442730090039e-003	6.205660e+002
5.940485555601062e-003	6.205614e+002
5.940571206623108e-003	6.205521e+002
5.940661608026808e-003	6.205422e+002
5.940745437883034e-003	6.205328e+002
5.940892420934465e-003	6.205159e+002
5.941186387037327e-003	6.204814e+002
5.941194494924422e-003	6.204805e+002
5.941210710698613e-003	6.204785e+002
5.941243142246994e-003	6.204745e+002
5.941274823541756e-003	6.204706e+002
5.941338186131281e-003	6.204628e+002
5.941346631323843e-003	6.204617e+002
5.941348742621984e-003	6.204615e+002
5.941349270446519e-003	6.204614e+002
5.941350326095590e-003	6.204613e+002
5.941352437393730e-003	6.204611e+002
5.941356659990012e-003	6.204605e+002
5.941365105182574e-003	6.204595e+002
5.941381995567699e-003	6.204573e+002
5.941415776337951e-003	6.204531e+002
5.941483337878454e-003	6.204445e+002
5.941500228263579e-003	6.182742e+002
5.941534009033830e-003	6.115161e+002
5.941601570574333e-003	6.063978e+002
5.941736693655338e-003	6.057561e+002
5.941882783356140e-003	6.055758e+002
5.942729802871516e-003	6.045303e+002
5.943576822386892e-003	6.034750e+002
5.944423841902267e-003	6.024099e+002
5.945270861417644e-003	6.013351e+002
5.946117880933019e-003	6.002505e+002
5.946964900448395e-003	5.991561e+002
5.947811919963771e-003	5.980520e+002
5.949422406510162e-003	5.959788e+002
5.951032893056553e-003	5.938654e+002
5.952643379602943e-003	5.917118e+002
5.954253866149333e-003	5.895181e+002
5.955864352695724e-003	5.872842e+002
5.957474839242115e-003	5.850100e+002
5.959085325788506e-003	5.826957e+002
5.959175818447829e-003	5.824750e+002
5.959265831869077e-003	5.820746e+002
5.959266344381337e-003	5.820565e+002
5.959268394430378e-003	5.819550e+002
5.959271127829098e-003	5.817582e+002
5.959276594626540e-003	5.808723e+002
5.959287528221424e-003	5.773956e+002
5.959290261620145e-003	5.747444e+002
5.959295728417587e-003	5.632936e+002
5.959297095116947e-003	5.571454e+002
5.959297436791787e-003	5.543381e+002
5.959297522210498e-003	5.533326e+002
5.959297735757273e-003	5.501574e+002
5.959297821175983e-003	5.480456e+002
5.959297992013403e-003	5.423672e+002
5.959297997352072e-003	5.420394e+002
5.959298008029411e-003	5.410682e+002
5.959298010698745e-003	5.407527e+002
5.959298016037415e-003	5.399319e+002
5.959298017372082e-003	5.396583e+002
5.959298017705749e-003	5.395724e+002
5.959298018373083e-003	5.393777e+002
5.959298018539916e-003	5.393193e+002
5.959298018873583e-003	5.391664e+002
5.959298019540917e-003	5.387565e+002
5.959298019561771e-003	5.387205e+002
5.959298019603479e-003	5.385980e+002
5.959298019611108e-003	5.385496e+002
5.959298019614923e-003	5.384718e+002
5.959298019615400e-003	5.384551e+002
5.959298019615877e-003	5.384470e+002
5.959298144615877e-003	5.974528e+002
5.959298269615877e-003	6.184836e+002
5.959298300865877e-003	6.189350e+002
5.959298308678376e-003	6.189922e+002
5.959298449303377e-003	6.192119e+002
5.959298589928376e-003	6.194016e+002
5.959298730553377e-003	6.195613e+002
5.959298871178376e-003	6.196910e+002
5.959299011803376e-003	6.197907e+002
5.959299152428376e-003	6.198604e+002
5.959299293053376e-003	6.199001e+002
5.959300293053377e-003	6.202511e+002
5.959302293053376e-003	6.206080e+002
5.959306293053376e-003	6.208824e+002
5.959314293053376e-003	6.209930e+002
5.959330293053376e-003	6.210018e+002
5.959362293053376e-003	6.210000e+002
5.959426293053376e-003	6.209963e+002
5.959554293053376e-003	6.209890e+002
5.959695947146441e-003	6.209808e+002
5.964652008612520e-003	6.206057e+002
5.964730172216580e-003	6.205977e+002
5.964808335820641e-003	6.205896e+002
5.964886499424701e-003	6.205815e+002
5.964964663028763e-003	6.205733e+002
5.965042826632823e-003	6.205650e+002
5.965120990236884e-003	6.205566e+002
5.965199153840944e-003	6.205482e+002
5.965236248432702e-003	6.205441e+002
5.965239726050679e-003	6.205437e+002
5.965244362874649e-003	6.205432e+002
5.965253636522588e-003	6.205422e+002
5.965272183818467e-003	6.205401e+002
5.965309278410225e-003	6.205359e+002
5.965313886837860e-003	6.205355e+002
5.965315213776286e-003	6.205353e+002
5.965321247710703e-003	6.205346e+002
5.965325111057285e-003	6.205342e+002
5.965332837750447e-003	6.205333e+002
5.965348291136773e-003	6.205316e+002
5.965379197909426e-003	6.205281e+002
5.965441011454731e-003	6.205211e+002
5.965504378785768e-003	6.205138e+002
5.965562838304196e-003	6.205070e+002
5.965666520071579e-003	6.204947e+002
5.965873883606345e-003	6.204697e+002
5.965925724490037e-003	6.204633e+002
5.966029406257420e-003	6.204503e+002
5.966055326699266e-003	6.204470e+002
5.966107167582958e-003	6.204403e+002
5.966210849350341e-003	6.204269e+002
5.966236769792187e-003	6.204235e+002
5.966288610675879e-003	6.204166e+002
5.966297723261826e-003	6.204154e+002
5.966300001408313e-003	6.204151e+002
5.966304557701287e-003	6.204145e+002
5.966313670287234e-003	6.204133e+002
5.966331895459129e-003	6.204108e+002
5.966368345802918e-003	6.204059e+002
5.966441246490498e-003	6.203959e+002
5.966443524636984e-003	6.203956e+002
5.966448080929958e-003	6.203950e+002
5.966457193515905e-003	6.197526e+002
5.966475418687800e-003	6.160103e+002
5.966511869031590e-003	6.092401e+002
5.966584769719169e-003	6.054703e+002
5.966730571094328e-003	6.052506e+002
5.967298300730892e-003	6.045485e+002
5.967866030367455e-003	6.038424e+002
5.968433760004019e-003	6.031323e+002
5.969001489640582e-003	6.024182e+002
5.969569219277146e-003	6.017001e+002
5.970136948913709e-003	6.009780e+002
5.970704678550273e-003	6.002519e+002
5.974348468439235e-003	5.954689e+002
5.975515619888044e-003	5.939546e+002
5.976682771336852e-003	5.924157e+002
5.977849922785660e-003	5.908522e+002
5.979017074234468e-003	5.892640e+002
5.980184225683276e-003	5.876512e+002
5.981351377132084e-003	5.860137e+002
5.982518528580893e-003	5.843516e+002
5.983429476053133e-003	5.830422e+002
5.983440151218824e-003	5.830268e+002
5.983482851881584e-003	5.829650e+002
5.983653654532630e-003	5.827173e+002
5.983881391400690e-003	5.823866e+002
5.983884060192112e-003	5.823827e+002
5.983887618580676e-003	5.823775e+002
5.983894735357802e-003	5.823672e+002
5.983908968912056e-003	5.823464e+002
5.983937436020563e-003	5.823051e+002
5.983994370237579e-003	5.822221e+002
5.984108238671609e-003	5.820497e+002
5.984335975539669e-003	5.816851e+002
5.984336418523605e-003	5.816836e+002
5.984337304491477e-003	5.816788e+002
5.984339076427220e-003	5.816680e+002
5.984342620298708e-003	5.816385e+002
5.984349708041682e-003	5.815060e+002
5.984363883527630e-003	5.810513e+002
5.984364326511566e-003	5.810255e+002
5.984365212479438e-003	5.809518e+002
5.984366984415182e-003	5.807737e+002
5.984370528286669e-003	5.801968e+002
5.984377616029643e-003	5.785312e+002
5.984377837521611e-003	5.784575e+002
5.984378280505547e-003	5.782676e+002
5.984379166473419e-003	5.778293e+002
5.984380938409163e-003	5.766526e+002
5.984384482280650e-003	5.734911e+002
5.984385368248522e-003	5.723032e+002
5.984387140184266e-003	5.672228e+002
5.984390684055753e-003	5.503062e+002
5.984390794801737e-003	5.487256e+002
5.984391016293705e-003	5.424437e+002
5.984391071666696e-003	5.396729e+002
5.984391073397102e-003	5.394869e+002
5.984391076857915e-003	5.389595e+002
5.984391077723117e-003	5.388012e+002
5.984391079453523e-003	5.384191e+002
5.984391079886125e-003	5.382987e+002
5.984391080751328e-003	5.379990e+002
5.984391080967629e-003	5.378961e+002
5.984391081400231e-003	5.376077e+002
5.984391081508381e-003	5.374899e+002
5.984391081535419e-003	5.374423e+002
5.984391081542178e-003	5.374255e+002
5.984391081555697e-003	5.373818e+002
5.984391081559077e-003	5.373679e+002
5.984391081559922e-003	5.373621e+002
5.984391081561611e-003	5.373448e+002
5.984391081562034e-003	5.373426e+002
5.984391081562878e-003	4.683703e+002
5.984391081564568e-003	1.199753e+002
5.984391081564621e-003	1.032657e+002
5.984391081564727e-003	6.049208e+001
5.984391081564787e-003	3.632705e+001
5.984391081564801e-003	3.351343e+001
5.984391206564801e-003	3.729826e+002
5.984391331564801e-003	5.301243e+002
5.984392331564802e-003	6.197597e+002
5.984392581564801e-003	6.200393e+002
5.984392644064801e-003	6.200803e+002
5.984393019064801e-003	6.202117e+002
5.984393519064801e-003	6.203473e+002
5.984394519064801e-003	6.205418e+002
5.984396519064801e-003	6.207716e+002
5.984400519064801e-003	6.209570e+002
5.984408519064801e-003	6.210267e+002
5.984424519064801e-003	6.210284e+002
5.984456519064801e-003	6.210266e+002
5.984520519064801e-003	6.210231e+002
5.984648519064801e-003	6.210160e+002
5.984789247894108e-003	6.210082e+002
5.989826707913251e-003	6.206445e+002
5.990053298084978e-003	6.206224e+002
5.990355418313949e-003	6.205922e+002
5.990358958785382e-003	6.205919e+002
5.990363679413959e-003	6.205914e+002
5.990373120671115e-003	6.205904e+002
